# Apogee (Up to date)
# 761 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
95.461,73.529,73.529,-3.041,4.231,0.021,0.651,-194.508,0.018,194.508,270.005,2.941,0.651,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.031,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.143,90,14.522,1004.626,0.001,340.099,0.009,3.384e5,8.7,59.447,0.155,0.045,5.793e-4
95.616,73.057,73.057,-3.038,4.299,-0.02,0.136,-194.972,0.018,194.972,270.005,3.042,0.135,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.848,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.084,90,14.525,1004.682,0.001,340.101,0.009,3.373e5,8.7,59.447,0.155,0.045,5.9e-4
95.772,72.585,72.585,-3.041,4.316,-4.188e-4,0.036,-195.447,0.018,195.447,270.005,3.063,0.036,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.903,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.074,90,14.528,1004.737,0.001,340.103,0.009,3.377e5,8.7,59.447,0.155,0.045,5.926e-4
95.927,72.112,72.112,-3.041,4.32,0.018,0.591,-195.923,0.018,195.923,270.005,3.068,0.591,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.01,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.252,90,14.531,1004.792,0.001,340.105,0.009,3.383e5,8.7,59.447,0.155,0.045,5.932e-4
96.082,71.64,71.64,-3.039,4.384,-0.017,0.1,-196.407,0.018,196.407,270.005,3.16,0.099,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.856,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.129,90,14.534,1004.848,0.001,340.107,0.009,3.374e5,8.7,59.447,0.155,0.045,6.031e-4
96.238,71.168,71.168,-3.041,4.375,0.007,0.38,-196.897,0.018,196.897,270.005,3.145,0.38,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.947,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.027,90,14.537,1004.903,0.001,340.109,0.009,3.379e5,8.7,59.447,0.155,0.045,6.016e-4
96.393,70.695,70.695,-3.04,4.332,0.014,0.638,-197.381,0.018,197.381,270.005,3.086,0.638,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.006,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.888,90,14.54,1004.959,0.001,340.11,0.009,3.383e5,8.7,59.447,0.155,0.045,5.95e-4
96.549,70.223,70.223,-3.038,4.26,-0.019,0.183,-197.852,0.018,197.852,270.005,2.987,0.182,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.855,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93,90,14.544,1005.014,0.001,340.112,0.009,3.374e5,8.7,59.447,0.155,0.045,5.84e-4
96.704,69.751,69.751,-3.041,4.242,-0.001,0.025,-198.314,0.018,198.314,270.005,2.958,0.025,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.901,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.966,90,14.547,1005.069,0.001,340.114,0.009,3.377e5,8.7,59.447,0.155,0.045,5.811e-4
96.859,69.279,69.279,-3.041,4.245,4.122e-4,0.014,-198.774,0.018,198.774,270.005,2.962,0.014,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.966,90,14.55,1005.125,0.001,340.116,0.009,3.377e5,8.7,59.447,0.155,0.045,5.816e-4
97.015,68.806,68.806,-3.041,4.247,0.006,0.345,-199.234,0.018,199.234,270.005,2.964,0.345,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.941,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.857,90,14.553,1005.18,0.001,340.118,0.009,3.379e5,8.7,59.447,0.155,0.045,5.818e-4
97.17,68.334,68.334,-3.04,4.209,-0.006,0.006,-199.69,0.017,199.69,270.005,2.911,0.003,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.888,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.91,90,14.556,1005.236,0.001,340.12,0.009,3.376e5,8.7,59.447,0.155,0.045,5.759e-4
97.325,67.862,67.862,-3.041,4.209,0.001,0.14,-200.142,0.017,200.142,270.005,2.91,0.14,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.912,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.954,90,14.559,1005.291,0.001,340.122,0.009,3.377e5,8.7,59.447,0.155,0.045,5.759e-4
97.48,67.39,67.39,-3.041,4.224,4.541e-4,0.142,-200.596,0.017,200.596,270.005,2.932,0.142,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.909,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.976,90,14.562,1005.346,0.001,340.123,0.009,3.377e5,8.7,59.447,0.155,0.045,5.783e-4
97.636,66.918,66.918,-3.04,4.239,-2.458e-4,0.082,-201.053,0.017,201.053,270.005,2.954,0.082,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.905,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.98,90,14.565,1005.402,0.001,340.125,0.009,3.377e5,8.7,59.447,0.155,0.045,5.806e-4
97.791,66.446,66.446,-3.041,4.248,0.002,0.2,-201.512,0.017,201.512,270.005,2.967,0.2,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.917,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.905,90,14.568,1005.457,0.001,340.127,0.009,3.378e5,8.7,59.447,0.155,0.046,5.82e-4
97.946,65.974,65.974,-3.04,4.226,0.019,0.632,-201.971,0.017,201.971,270.005,2.936,0.632,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.019,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74,90,14.571,1005.512,0.001,340.129,0.009,3.384e5,8.7,59.447,0.155,0.046,5.786e-4
98.101,65.502,65.502,-3.037,4.157,-0.019,0.155,-202.419,0.017,202.419,270.005,2.838,0.154,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.853,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.79,90,14.574,1005.568,0.001,340.131,0.009,3.374e5,8.7,59.447,0.155,0.046,5.679e-4
98.257,65.03,65.03,-3.04,4.142,0.012,0.509,-202.858,0.017,202.858,270.005,2.814,0.509,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.98,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.656,90,14.577,1005.623,0.001,340.133,0.009,3.382e5,8.7,59.447,0.155,0.046,5.656e-4
98.412,64.558,64.558,-3.038,4.088,0.019,0.787,-203.289,0.017,203.289,270.005,2.735,0.787,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.053,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.978,90,14.58,1005.678,0.001,340.135,0.009,3.386e5,8.7,59.447,0.155,0.046,5.571e-4
98.568,64.086,64.086,-3.035,4.168,-0.017,0.531,-203.723,0.017,203.723,270.005,2.857,0.531,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.898,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.022,90,14.583,1005.734,0.001,340.136,0.009,3.377e5,8.7,59.447,0.155,0.046,5.698e-4
98.723,63.614,63.614,-3.038,4.227,0.002,0.56,-204.174,0.017,204.174,270.005,2.939,0.56,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.958,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.113,90,14.587,1005.789,0.001,340.138,0.009,3.381e5,8.7,59.447,0.155,0.046,5.788e-4
98.878,63.142,63.142,-3.038,4.288,-0.015,0.083,-204.637,0.017,204.637,270.005,3.026,0.082,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.861,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.052,90,14.59,1005.845,0.001,340.14,0.009,3.375e5,8.7,59.447,0.155,0.046,5.883e-4
99.034,62.67,62.67,-3.04,4.299,5.518e-4,0.095,-205.108,0.017,205.108,270.005,3.039,0.095,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.907,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.01,90,14.593,1005.9,0.001,340.142,0.009,3.378e5,8.7,59.447,0.155,0.046,5.899e-4
99.189,62.198,62.198,-3.04,4.288,0.015,0.54,-205.579,0.017,205.579,270.005,3.024,0.54,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.992,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.857,90,14.596,1005.955,0.001,340.144,0.009,3.383e5,8.7,59.447,0.155,0.046,5.882e-4
99.344,61.726,61.726,-3.038,4.228,-0.014,0.116,-206.042,0.017,206.042,270.005,2.94,0.115,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.866,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.976,90,14.599,1006.011,0.001,340.146,0.009,3.375e5,8.7,59.447,0.155,0.046,5.789e-4
99.5,61.254,61.254,-3.04,4.242,8.365e-4,0.146,-206.5,0.017,206.5,270.005,2.958,0.146,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.91,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.913,90,14.602,1006.066,0.001,340.148,0.009,3.378e5,8.7,59.447,0.155,0.046,5.81e-4
99.655,60.782,60.782,-3.04,4.226,-6.206e-4,0.023,-206.957,0.017,206.957,270.005,2.936,0.023,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.903,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.943,90,14.605,1006.121,0.001,340.149,0.009,3.378e5,8.7,59.447,0.155,0.046,5.786e-4
99.81,60.311,60.311,-3.04,4.228,0.001,0.124,-207.413,0.017,207.413,270.005,2.939,0.124,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.91,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.978,90,14.608,1006.177,0.001,340.151,0.009,3.378e5,8.7,59.447,0.155,0.046,5.79e-4
99.965,59.839,59.839,-3.04,4.242,-1.387e-4,0.065,-207.871,0.017,207.871,270.005,2.959,0.065,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.905,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.979,90,14.611,1006.232,0.001,340.153,0.009,3.378e5,8.7,59.447,0.155,0.046,5.811e-4
100.12,59.367,59.367,-3.04,4.249,8.828e-4,0.114,-208.331,0.017,208.331,270.005,2.969,0.114,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.909,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.004,90,14.614,1006.287,0.001,340.155,0.009,3.378e5,8.7,59.447,0.155,0.046,5.822e-4
100.276,58.895,58.895,-3.039,4.261,0.001,0.158,-208.793,0.017,208.793,270.005,2.986,0.158,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.911,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.036,90,14.617,1006.343,0.001,340.157,0.009,3.378e5,8.7,59.447,0.155,0.046,5.841e-4
100.431,58.424,58.424,-3.039,4.278,-3.295e-4,0.101,-209.259,0.017,209.259,270.005,3.011,0.101,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.905,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.98,90,14.62,1006.398,0.001,340.159,0.009,3.378e5,8.7,59.447,0.155,0.046,5.867e-4
100.586,57.952,57.952,-3.039,4.267,0.006,0.334,-209.725,0.017,209.725,270.005,2.995,0.334,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.938,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.892,90,14.623,1006.453,0.001,340.161,0.009,3.38e5,8.7,59.447,0.155,0.046,5.85e-4
100.741,57.48,57.48,-3.038,4.23,-0.005,0.038,-210.186,0.017,210.186,270.005,2.943,0.037,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.889,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.932,90,14.626,1006.509,0.001,340.162,0.009,3.377e5,8.7,59.447,0.155,0.046,5.793e-4
100.896,57.008,57.008,-3.039,4.227,0.049,0.982,-210.642,0.017,210.642,270.005,2.938,0.98,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.193,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.241,90,14.629,1006.564,0.001,340.164,0.009,3.395e5,8.7,59.447,0.155,0.046,5.788e-4
101.052,56.537,56.537,-3.032,4.329,-0.045,0.231,-211.11,0.017,211.11,270.005,3.09,0.227,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.778,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.16,90,14.633,1006.619,0.001,340.166,0.009,3.371e5,8.7,59.447,0.156,0.046,5.947e-4
101.207,56.065,56.065,-3.039,4.359,0.022,0.695,-211.593,0.017,211.593,270.005,3.125,0.694,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.043,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.34,90,14.636,1006.674,0.001,340.168,0.009,3.386e5,8.7,59.447,0.155,0.046,5.992e-4
101.362,55.594,55.594,-3.035,4.434,-0.021,0.24,-212.087,0.017,212.087,270.005,3.233,0.239,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.851,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.307,90,14.639,1006.73,0.001,340.17,0.009,3.375e5,8.7,59.447,0.155,0.046,6.11e-4
101.518,55.122,55.122,-3.039,4.464,-0.001,0.141,-212.592,0.017,212.592,270.005,3.27,0.141,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.903,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.226,90,14.642,1006.785,0.001,340.172,0.009,3.378e5,8.7,59.447,0.155,0.046,6.155e-4
101.673,54.65,54.65,-3.039,4.448,0.005,0.339,-213.097,0.017,213.097,270.005,3.248,0.339,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.937,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.143,90,14.645,1006.84,0.001,340.174,0.009,3.38e5,8.7,59.447,0.155,0.046,6.13e-4
101.828,54.179,54.179,-3.038,4.409,0.014,0.62,-213.597,0.017,213.597,270.005,3.195,0.62,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.004,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.004,90,14.648,1006.896,0.001,340.175,0.009,3.384e5,8.7,59.447,0.155,0.046,6.07e-4
101.983,53.708,53.708,-3.036,4.338,-1.507e-4,0.61,-214.086,0.017,214.086,270.005,3.099,0.61,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.96,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.91,90,14.651,1006.951,0.001,340.177,0.009,3.382e5,8.7,59.447,0.155,0.046,5.961e-4
102.139,53.236,53.236,-3.036,4.271,-0.008,0.45,-214.56,0.017,214.56,270.005,3.004,0.45,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.911,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.865,90,14.654,1007.006,0.001,340.179,0.009,3.379e5,8.7,59.447,0.155,0.046,5.857e-4
102.294,52.764,52.764,-3.037,4.223,-0.006,0.288,-215.021,0.017,215.021,270.005,2.935,0.288,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.9,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.845,90,14.657,1007.062,0.001,340.181,0.009,3.378e5,8.7,59.447,0.155,0.046,5.782e-4
102.449,52.293,52.293,-3.038,4.193,-7.5e-4,0.244,-215.473,0.017,215.473,270.005,2.89,0.244,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.911,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.966,90,14.66,1007.117,0.001,340.183,0.009,3.379e5,8.7,59.447,0.155,0.046,5.735e-4
102.604,51.821,51.821,-3.038,4.219,-0.002,0.12,-215.925,0.017,215.925,270.005,2.928,0.12,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.901,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.965,90,14.663,1007.172,0.001,340.185,0.009,3.378e5,8.7,59.447,0.155,0.046,5.776e-4
102.76,51.35,51.35,-3.038,4.232,0.006,0.357,-216.38,0.017,216.38,270.005,2.946,0.357,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.942,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.836,90,14.666,1007.228,0.001,340.187,0.009,3.381e5,8.7,59.447,0.155,0.046,5.796e-4
102.915,50.879,50.879,-3.037,4.193,-2.481e-4,0.337,-216.833,0.017,216.833,270.005,2.891,0.337,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.921,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.996,90,14.669,1007.283,0.001,340.188,0.009,3.38e5,8.7,59.447,0.155,0.046,5.736e-4
103.07,50.407,50.407,-3.037,4.229,0.017,0.663,-217.286,0.017,217.286,270.005,2.943,0.663,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.021,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.148,90,14.672,1007.338,0.001,340.19,0.009,3.386e5,8.7,59.447,0.155,0.046,5.792e-4
103.225,49.936,49.936,-3.035,4.3,-0.02,0.188,-217.751,0.017,217.751,270.005,3.046,0.187,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.851,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.104,90,14.675,1007.393,0.001,340.192,0.009,3.376e5,8.7,59.447,0.155,0.046,5.902e-4
103.38,49.465,49.465,-3.038,4.323,-0.001,0.073,-218.226,0.017,218.226,270.004,3.075,0.073,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.902,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.098,90,14.678,1007.449,0.001,340.194,0.009,3.379e5,8.7,59.447,0.155,0.046,5.936e-4
103.536,48.993,48.993,-3.038,4.331,0.004,0.292,-218.704,0.017,218.704,270.004,3.086,0.292,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.931,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.996,90,14.682,1007.504,0.001,340.196,0.009,3.38e5,8.7,59.447,0.155,0.046,5.949e-4
103.691,48.522,48.522,-3.037,4.298,-0.002,0.192,-219.179,0.017,219.179,270.004,3.041,0.192,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.904,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.982,90,14.685,1007.559,0.001,340.198,0.009,3.379e5,8.7,59.447,0.155,0.047,5.899e-4
103.846,48.051,48.051,-3.038,4.277,-0.001,0.028,-219.649,0.017,219.649,270.004,3.011,0.028,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.9,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.003,90,14.688,1007.614,0.001,340.2,0.009,3.379e5,8.7,59.447,0.155,0.047,5.866e-4
104.001,47.579,47.579,-3.038,4.274,0.06,1.086,-220.116,0.017,220.116,270.004,3.007,1.085,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.256,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.342,90,14.691,1007.67,0.001,340.201,0.009,3.4e5,8.7,59.447,0.155,0.047,5.862e-4
104.156,47.109,47.109,-3.029,4.388,-0.056,0.247,-220.595,0.017,220.595,270.004,3.175,0.241,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.749,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25,90,14.694,1007.725,0.001,340.203,0.009,3.37e5,8.7,59.447,0.156,0.047,6.04e-4
